author,published_at,updated_at,like_count,text,label,sentiment
@tiaraprasuci3375,2024-01-08T07:15:07Z,2024-01-08T07:15:07Z,12.0,jangan karna ambisi mau jadi wakil presiden hukum mk terobos,Don t let your ambition to become vice president of law be compromised,neutral
@lilissuhardi8420,2024-01-08T07:14:37Z,2024-01-08T07:14:37Z,2.0,all in prabowo,b All in Prabowo,neutral
@meimeican1087,2024-01-08T07:13:08Z,2024-01-08T07:13:08Z,0.0,yg pinter ngmong cuma bisany nyerang sndri gkmu kritik asa bersih pling etika wkkwkw yg pinter nmgong trllu pd mu jdi presiden asa pinter,Those who are smart in speaking can only attack they themselves won t be criticized it feels clean and most ethical hahahaha Those who are smart in speaking and then your PD becomes president feels smart,positive
@Hiburan.com_,2024-01-08T07:12:57Z,2024-01-08T07:12:57Z,0.0,gue yakin anies lupa ama kata2 nya udah keluar wkwkwk kalo tanya quot mana quot jago ngomong doang kentuuttttt,b I m sure Anies forgets the words that have already come out hahaha if asked which one he s just good at talking farttttt,positive
@AriaBagus-eh7nw,2024-01-08T07:11:50Z,2024-01-08T07:11:50Z,1.0,debat apa nih nyerang prabowo mulu bukan masalah negara tpi personal,What s the debate about attacking Prabowo first of all it s not a state issue it s a personal issue,negative
@saniyasalma5473,2024-01-08T07:11:36Z,2024-01-08T07:11:36Z,1.0,sini mungkin pak prabowo seperti memang kurang data kesiap meski padahal sendiri menhan turut ga anis sm ganjar kasi nilai jelek jelek pak prabowo ga hak nilai begitu rendah sendiri jika nilai jabat sekarang juga mas kurang ko mereka nilai begitu rendah semua ada nilai kurang lebih,b Here perhaps Pak Prabowo seems to lack data and readiness even though he himself is Minister of Defense But in my opinion Anis SM should not be rewarded for giving bad marks to Pak Prabowo They have no right to rate it so low If they themselves evaluate their current position it s still not enough how can they rate it so low Everything must have more or less value,negative
@diniarianip5312,2024-01-08T07:10:15Z,2024-01-08T07:10:15Z,0.0,pak anis baswedan masyaallah,b Pak Anis Baswedan MashaAllah,neutral
@Argsnofficial,2024-01-08T07:09:59Z,2024-01-08T07:09:59Z,1.0,wkwkw kasi wowo wowoo awal minta cari perhati ngomong tuju tuju pak ganjar pak ganjar tdk mudah karena tentang debat data amp fakta transparan akhir pak ganjar malah kena slepeett banteng kan loo,b Wkwkw poor thing WOWO WOWOO at first I asked to get attention by saying agree and agree to Mr Gangar but Mr Gangar isn t that easy because this is about a DEBATE IN DATA FACTS which must be TRANSPARENT In the end Mr Gangar got a SLEPEET BULL too right,positive
@agusbudiutomomastut9430,2024-01-08T07:09:34Z,2024-01-08T07:09:34Z,1.0,kasiham lihat salah satu capres yg jelas jelas nyata di manfaat kuasa jadi kuda tunggang lanjut kuasa,b Kasiham I see that there is one presidential candidate who is clearly only being used by the authorities to become a horse to continue their power,positive
@muhRifki5862,2024-01-08T07:09:11Z,2024-01-08T07:09:11Z,2.0,aamiin selalu hati,b Amen always in my heart,neutral
@aldevaraalde7504,2024-01-08T07:08:52Z,2024-01-08T07:08:52Z,0.0,cuma satu satu nya yg tampa texs sampai pidato nya acara tutup debat pantas jdi pimpin ri1 amin,b He was the only one without text when delivering his speech at the closing event of the debate He deserves to be the leader of RI1 Amen,neutral
@BayuOboy-nf8hw,2024-01-08T07:07:43Z,2024-01-08T07:07:43Z,1.0,prabowo ky puraun bilang lebih tua lebih senior sombong bngy kakek2,b Prabowo ky puraun said that older more senior arrogant people are grandfathers,negative
@o_Maya,2024-01-08T07:07:09Z,2024-01-08T07:07:09Z,0.0,kira2 pilih 1 3 yaaa,b Would you choose 1 or 3,neutral
@rudiprastiawan7192,2024-01-08T07:06:42Z,2024-01-08T07:06:42Z,1.0,prabowo gibran 2024 bismillahirrahmanirrahim,b Prabowo gibran 2024 Bismillahirrahmanirrahim,neutral
@romadhonibudiyanto3472,2024-01-08T07:06:20Z,2024-01-08T07:06:20Z,0.0,bagus debat 2019,b Still good debate 2019,positive
@jhibraelhigajhib324,2024-01-08T07:05:57Z,2024-01-08T07:05:57Z,9.0,klw waktu lama sma2 tau dr 3 capres masa yg ccok jd presiden krna kita butuh pimpin yg kerja nyata bukan cuman dar pintar berkata2,If the time is long then we will all know from the 3 presidential candidates this is a good time to be president Because we need leaders who do real work not just clever words,positive
@juraganjagung8060,2024-01-08T07:05:41Z,2024-01-08T07:05:41Z,0.0,ganjar by data kerja nya bukti nyata,b Reward by data the work is proven,positive
@dadanrisdana1208,2024-01-08T07:05:31Z,2024-01-08T07:05:31Z,0.0,2019 pilih wowo sekarang pindah ah 1,b 2019 select wowo now move ah to 1,neutral
@bergoessofficial2079,2024-01-08T07:04:47Z,2024-01-08T07:04:47Z,0.0,,b,neutral
@dedikyai8681,2024-01-08T07:04:38Z,2024-01-08T07:04:38Z,0.0,aneh tim ganjar seakan2 oposisi perintah padahal nyata raka adalah tameng besar balik perintah lama puluh tahun kmrin seakan2 adalah korban sungguh aneh,What s strange about the Ganjar team is that it s as if they are the opposition in the government even though in reality they are the big shield behind the government for ten years now it s as if they are the victims it s really strange,negative
@anggitraharja4698,2024-01-08T07:04:36Z,2024-01-08T07:04:36Z,0.0,11 mas 100 arti 1 1,b 11 mas of 100 means 1 1,neutral
@marozaq5268,2024-01-08T07:04:08Z,2024-01-08T07:04:08Z,1.0,kalo ga nonton debat malam ga tau sifat asli si anis makin yakin buat ga milih 01,b If you didn t watch last night s debate you wouldn t know Anis true character More and more confident not to choose 01,positive
@teajusapell24,2024-01-08T07:03:36Z,2024-01-08T07:03:36Z,1.0,ingat jangan percaya kata kata manis,b Remember don t believe sweet words,positive
@nurhanifatussholeha2434,2024-01-08T07:03:17Z,2024-01-08T07:03:17Z,0.0,trio narasumber bikin nobar makin seru,b trio of resource persons makes the show even more exciting,positive
@jhibraelhigajhib324,2024-01-08T07:02:59Z,2024-01-08T07:02:59Z,0.0,sangat se 7,b very se 7,neutral
@lalatina2107,2024-01-08T07:02:39Z,2024-01-08T07:02:39Z,2.0,bismillahh pak prabowo gibran menang merdekaa,b Bismillahh Pak Prabowo Gibran wins independencea,positive
@desyanwaya9538,2024-01-08T07:01:34Z,2024-01-08T07:01:34Z,0.0,debat capres jangan fokus kemenhan mesti susun tema bagaimana tiga capres sebut daur ulang nasib masyarakat indonesia 280 juta jiwa turun angkat tingkat miskin tingkat anggur,b The presidential candidate debate should not only focus on the Ministry of Defense it should develop a theme about how the three presidential candidates will recycle the fate of Indonesia s 280 million people in reducing poverty and unemployment rates,negative
@desyanwaya9538,2024-01-08T07:01:32Z,2024-01-08T07:01:32Z,0.0,debat capres jangan fokus kemenhan mesti susun tema bagaimana tiga capres sebut daur ulang nasib masyarakat indonesia 280 juta jiwa turun angkat tingkat miskin tingkat anggur,b The presidential candidate debate should not only focus on the Ministry of Defense it should develop a theme about how the three presidential candidates will recycle the fate of Indonesia s 280 million people in reducing poverty and unemployment rates,negative
@lalatina2107,2024-01-08T07:00:24Z,2024-01-08T07:00:24Z,0.0,parahh bangett pak anies teruss ojok quot jelek pak prabowo gak mikir belakng nya pernah bantu smaa pak prabowo br mudah quot an anies menang br mau gimana presiden kaya gin nyindir terusss ada indonesia ancur,b It s really bad Mr Anies he keeps criticizing Mr Prabowo s ugliness I don t think about it because he was helped by Mr Prabowo br It s easy for Anies NOT TO WIN br What do you want to do with a president like this constantly sarcastic there is Indonesia in ruins,negative
@afifahsf3060,2024-01-08T06:59:49Z,2024-01-08T06:59:49Z,7.0,abah aku emang paling sabar sekalipun pernyatannya selalu tanggap negatif sama gemosian tetep senyumin aja dulu,b Dad I m really the most patient even though his statements are always responded to negatively and with enthusiasm I still just smile first,positive
@hermantosatrioelectric,2024-01-08T06:59:36Z,2024-01-08T06:59:36Z,0.0,omon omon 4x nyalon gagal terus,b Omon omon nyalon 4x keeps failing,negative
@zulfikarsofyanto7429,2024-01-08T06:55:27Z,2024-01-08T06:55:27Z,0.0,btw ga calon kah cuman 3,b BTW there are no other candidates just those 3,negative
@Davala475,2024-01-08T06:54:48Z,2024-01-08T06:54:48Z,1.0,desak 2 orang aja emosi desak banyak warga biasa dialog warga biar tau resah warga presscon pasca debat selalu hindar gk mau wawancara href http www youtube com results search query 23antikritik antikritik bahaya calon kya gitu,b Just being pressured by 2 people gets emotional let alone being pressured by many people Get used to dialogue with residents so they know their concerns At the post debate presscon you always avoid being interviewed a href the dangers of candidates like that,negative
@user-wl3wb7vj3c,2024-01-08T06:54:19Z,2024-01-08T06:54:19Z,8.0,bodoh anies ganjar paksa data tahan indonesia gw sih paham ken mancing prabowo biar buka data prabowo paham itu data rahasia,b Anies and Gangar s stupidity is forcing Indonesia s defense data I understand that they want to lure Prabowo to open the data but Prabowo understands because it s confidential data,negative
@firstfist185,2024-01-08T06:52:43Z,2024-01-08T06:52:43Z,0.0,begini sja klo tdk alutsista mau tahan pakai apa bambu,b It s like this if you don t have defense equipment what will you use Bamboo,positive
@firdannisacaca47,2024-01-08T06:51:37Z,2024-01-08T06:51:37Z,0.0,level marah maksimal sebut nama lengkap sarkas padahal pak anies jelas gelar profesor,b The maximum level of anger is to say your full name sarcastically even though Mr Anies clearly doesn t have the title of Professor,negative
@user-xd4uk3mf4v,2024-01-08T06:50:12Z,2024-01-08T06:50:12Z,0.0,tni polri jamin gaji naik tiap tahun btw terus rakyat bukan tni polri mau diapain pak gak salah gagas siapa lebih banyak rakyat biasa oerlu pikir masa depan,b TNI Polri is guaranteed a salary increase every year BTW what do you want to do with people who are not TNI POLRI I m not blaming anyone s ideas but more ordinary people need to think about their future,positive
@nurrezasetiawan1461,2024-01-08T06:49:13Z,2024-01-08T06:49:13Z,1.0,paslon 1 guna strategi attacking debat lihat sangat dominan paslon 2 guna strategi team up harus nyesek tepuk belah tangan hihhii br paslon 3 guna strategi gerilya karna diam diam nyata nyakitin awowkkk br href http www youtube com results search query 23debatcapres2024 debatcapres2024,b Paslon 1 used an Attacking strategy in the Debate so it looked very dominant candidate pair 2 used a team up strategy even though they had to regret one sided clapping Hihhii v br Paslon 3 used a guerrilla strategy because secretly it turned out to be painful v Awowkkk br a href a,negative
@ugiladde187,2024-01-08T06:48:55Z,2024-01-08T06:48:55Z,0.0,assalamu 39 alaikum sy mohon doa dukung rakyat indonesia dukung pak anies baswedan jadi presiden rohingya,b ASSALAMU ALAIKUM I ASK FOR THE PRAYERS AND SUPPORT OF THE INDONESIAN PEOPLE TO SUPPORT PAK ANIES BASWEDAN TO BECOME ROHINGYA PRESIDENT,positive
@regisclr1352,2024-01-08T06:47:36Z,2024-01-08T06:47:36Z,0.0,apa sih najwa liat banget dukung 02 nya wkwk,What s wrong Najwa looks like she really supports 02 hahaha,positive
@elvakurniati7537,2024-01-08T06:46:28Z,2024-01-08T06:46:28Z,1.0,aku nonton jedak jeduk jantung,b I watched while my heart skipped a beat,neutral
@johnmark8700,2024-01-08T06:45:59Z,2024-01-08T06:45:59Z,2.0,pak anies serang siapa pribadi beliau sampai data fakta perintah sedang jabat ambil jadi ajar ada singgung sendiri anies orang baik jujur bawa tenang mudah emosi walaupun roasting di desak kita anies cermin sifat pimpin butuh baik bangsa,Mr Anies doesn t attack anyone let alone individuals he only conveys data and facts about the government in office to be taken as a lesson but there are those who offend themselves Anies is a good honest person his demeanor is calm he doesn t get emotional easily even when he s roasted We urge that Anies reflects the qualities of a leader needed for the good of the nation,positive
@user-nf2bh1df8v,2024-01-08T06:45:19Z,2024-01-08T06:45:19Z,1.0,ko gw rasa rasa kasi yah sama pak prabowo kaya banyak mau jelas kan mungkin tipekal orang emang susah ngomong beda sma calon yang lain yg emang lancar ngomong semangat yah pak,Wow I feel like I feel sorry for Mr Prabowo it seems like there are a lot of things he wants to explain right But maybe he s the type of person who has difficulty speaking unlike the other candidates who can speak fluently cheers up sir,positive
@anntpuspawati7550,2024-01-08T06:43:06Z,2024-01-08T06:43:06Z,0.0,pak anies mau junjung tinggi etika coba cermin pak bapak sendiri etika ga contoh etika yg baik bagaimana pak pak inget dunia jabat sementara istigfar pak,Mr Anies wants to uphold ethics Try looking in the mirror sir do you have any ethics yourself What is an example of good etiquette sir Sir remember the world is temporary temporary position istigfar sir,positive
@AlwinAlatas,2024-01-08T06:42:40Z,2024-01-08T06:42:40Z,11.0,liat debat barusan terusterang kasihan sama pak prabowo jadi aku udah putusin pilih anis rasyid baswedan presiden ri,Seeing the debate just now I honestly feel sorry for Mr Prabowo so I have decided to vote for Anis Rasyid Baswed and President of the Republic of Indonesia,positive
@Rxiii9,2024-01-08T06:42:37Z,2024-01-08T06:42:37Z,0.0,anies orang cerdas yg buat neg indonesia adil makmur rakyatx br anies baswedan is the best,Anies is an intelligent person who can make Indonesia a just and prosperous country for the people br Anies Baswedan is the best,positive
@ilmaku8356,2024-01-08T06:41:37Z,2024-01-08T06:41:37Z,0.0,emosi gtu mau jadi pimpin aduhh gmna negara jika orang mimpi emosi baperann orang mah bukan nikmatin masa tua aja pak wowo,b I m so emotional when I want to be a leader oh what would this country be like if a leader was so emotional people don t just enjoy old age sir wowo,positive
@erickarizky,2024-01-08T06:40:42Z,2024-01-08T06:40:42Z,9.0,pr besar buat timses pak prabowo topik yg harus jadi ahli beliau jadi pasti beliau jadi target serang sesi tapi beliau banyak pegang data siap liat kurang banding yg beri buat gibran debat yg lalu tolong beliau lawan generasi yg lebih muda yg lebih melek data angka,B big homework for Mr Prabowo s team this is a topic he should be an expert on so he will definitely be the target of attack in this session but he doesn t have much data The preparation seemed less than that given to Gibran in the last debate Please he is fighting against the younger generation who are more literate with data numbers etc,negative
@mrsimple519,2024-01-08T06:39:43Z,2024-01-08T06:39:43Z,0.0,debat presiden vibe nya debat calon lurah,b The presidential debate has the vibe of a mayoral candidate debate,neutral
@widiyansyah4330,2024-01-08T06:38:41Z,2024-01-08T06:38:41Z,0.0,ganjar juara nya dlm debat kali,Reward the champion in this debate,positive
@firafr1127,2024-01-08T06:38:20Z,2024-01-08T06:38:20Z,0.0,gimana sih professor masa mau bahass masalah negaraa tempat buka mana bukan warga infonesia tonton proferssor tercintah,How are you professor Do you want to discuss national problems in an open place where not only Indonesians are watching beloved professor,positive
@thegentlemamaa,2024-01-08T06:37:29Z,2024-01-08T06:37:29Z,0.0,jadi satu aja nih buibu,b So we re just one mom,neutral
@amincell5537,2024-01-08T06:37:02Z,2024-01-08T06:37:02Z,0.0,ambisi ambisi terus ngomong nya bukan 39 yg ambisi sendiri bukti nya nyampe 3 salon saking jd president 39 emng yg nama 39 bukan ambizi,b I m ambitious I keep talking about it aren t I the one who is ambitious the proof is that I ran for 3 times because I wanted to be president that s what my name is not ambition,positive
@user-hl9tc9pq6w,2024-01-08T06:36:53Z,2024-01-08T06:36:53Z,1.0,kalau saya tadi malam bukan debat cara 2 badut politik 2 cundang sejati jatuh pak prabowo bagaimana mungkin 01 03 sudut menhan belum program menhan jalan program tsb sdh bahas di tuju partai partai usung anis ganjar,b In my opinion last night it was not a debate but a way for 2 political clowns 2 real losers to bring down Mr Prabowo How is it possible that 01 and 03 can corner the Minister of Defense when before the Minister of Defense s program was implemented the program had already been discussed and approved by the parties supporting Anis and Ganjar,positive
@rendigalery3054,2024-01-08T06:36:27Z,2024-01-08T06:36:27Z,0.0,ayo mba mata najwa disiarin tv yak,Yes sis In Najwa s eyes but is it broadcast on TV or not,positive
@adeputrisriyulianah676,2024-01-08T06:35:56Z,2024-01-08T06:35:56Z,0.0,dulu saaya golput gak pernah ujyt pilih pilpres tp kali pak anis menang,b In the past I never tried to vote during the presidential election but this time Mr Anis must win,positive
@fajarwidjaya4068,2024-01-08T06:35:28Z,2024-01-08T06:35:28Z,0.0,prabowo mau diskusi samsul ga mau kalo ga kpu selenggara,b Prabowo wants to have a discussion but Samsul doesn t want to unless the KPU organizes it,positive
@fandiahmadkusuma4421,2024-01-08T06:34:08Z,2024-01-08T06:34:08Z,0.0,enak nonton mata najwa karna panelis yg santai jadi apabila erti debat jelas panelis,It s easy to watch with Najwa s eyes because there are panelists who are relaxed so if you don t understand the debate the panelists can explain it,positive
@altair7674,2024-01-08T06:33:41Z,2024-01-08T06:33:41Z,1.0,waktu speech nya kecepetan,His speech time is fast,neutral
@Yokurrr,2024-01-08T06:33:29Z,2024-01-08T06:33:29Z,0.0,href https www youtube com watch sbjsg3afx00 amp 13531 3 45 31,b a href,neutral
@bosstachannel921,2024-01-08T06:33:18Z,2024-01-08T06:33:32Z,0.0,baik milu depan perlu debat potensi pecah belah sama anak bangsa,It would be better if there is no debate in the next election because it has the potential to divide the nation s children,positive
@salmanparis2710,2024-01-08T06:32:50Z,2024-01-08T06:32:50Z,0.0,is the best pak anisss,b Is the best pak anisss,positive
@ekaseokjin8167,2024-01-08T06:32:32Z,2024-01-08T06:32:32Z,0.0,hadeh warga jakarta kerja anies cma ngomong tp kerja gk hanya omong kosong inget,b Hadeh I m a resident of Jakarta Anies job is just talking but he doesn t have any work Just a crap Remember that,negative
@zhudyzhu87,2024-01-08T06:32:26Z,2024-01-08T06:32:26Z,0.0,udaaahh inti menang tentu milu,b udaaahh the point is that the winner has been determined before the election,positive
@TheBigmocca,2024-01-08T06:32:03Z,2024-01-08T06:32:03Z,1.0,bapak pensiun tni al punya rumah panjang hayat mertua marinir yg dulu timtim tidak punya rumah,b My father a retired Indonesian Navy man has not had a house all his life my Marine in laws who used to go to East Timor also don t have a house,neutral
@septiahidayah6779,2024-01-08T06:31:41Z,2024-01-08T06:31:41Z,1.0,anis mulutny,b His mouth is sour,neutral
@user-tk1qs4is1w,2024-01-08T06:31:28Z,2024-01-08T06:31:28Z,0.0,,b,neutral
@qomariyahjumaro5336,2024-01-08T06:30:30Z,2024-01-08T06:30:30Z,0.0,mbak nana usul sebut serta cawapres di sebut nama gelar lengkap ini dokumen negara,Ms Nana it is proposed that the names and titles of the candidates for vice presidential candidates be mentioned in full because this is a state document,neutral
@salmanparis2710,2024-01-08T06:30:13Z,2024-01-08T06:30:13Z,0.0,is the best pak anis poll senyum poll tenang,b Is the best sir anis smile poll calm poll,positive
@Manusiabingungg,2024-01-08T06:28:43Z,2024-01-08T06:28:43Z,0.0,haru pak brabowo,It s touching Mr Prabowo,neutral
@qomariyahjumaro5336,2024-01-08T06:28:34Z,2024-01-08T06:28:34Z,0.0,mbak nana usul kpu 1 libat pengamana area debat moderator tdk bengok bengok,b Ms Nana proposed to the KPU 1 to involve security in the debate area so that the moderator doesn t look around,positive
@syahrulafandi5765,2024-01-08T06:27:51Z,2024-01-08T06:28:15Z,2.0,nis nis gembeleng,b Nis nis gembeleng,neutral
@qomariyahjumaro5336,2024-01-08T06:26:24Z,2024-01-08T06:26:24Z,0.0,mbak nana posisi capres jadi tdk rurut tiadk prosedural,Miss Nana why are the presidential candidates positions not in sequence It s not procedural,negative
@alexandernugraha9198,2024-01-08T06:25:51Z,2024-01-08T06:25:51Z,45.0,makin kurang percaya sama paslon 01 bicara makin jago jadi nostalgia sama debat pak ahok masalah quot air yg terus tanah bukan laut quot ujar pak anis pada nyata alir laut program rumah dp 0 laksana bahkan ingat beliau blg quot pimpin yg putus asa pimpin yg cari solusi quot yg laku dlu rasa semua yg rancang bagus yg kerja pak anies jadi presiden jadi omong kosong batas fiktik makin rasa tidak masuk akal serang milik tanah pak prabowo sekian banyak hektare dengar buah rasa iri dengar punya perspektif sendiri tanah yg milik pak prabowo ayo mba nana sukses debat buka mata najwa,b becomes less and less confident in candidate pair 01 because his speaking skills are getting better So nostalgic for the debate with Pak Ahok about the problem of water that goes to the land not to the sea said Mr Anis but in reality he flows it into the sea The 0 down payment housing program was also not implemented I even remembered that he said a leader who is desperate or a leader who wants to find a solution After what he did before I feel that all the good plans that Mr Anies wanted to do when he became president have become nonsense Just fictional It feels increasingly unreasonable Attacking Pak Prabowo s land ownership of so many hectares also sounds like jealousy and sounds like he has his own perspective on the land owned by Pak Prabowo Come on Miss Nana make the open debate a success in Mata Najwa,positive
@hamimadesaputra7331,2024-01-08T06:25:43Z,2024-01-08T06:25:43Z,0.0,ayo debat terbukaaaa sini,Come on let s have an open debate here,neutral
@hakiki1518,2024-01-08T06:25:25Z,2024-01-08T06:25:25Z,0.0,jasa inspector pesawat bekas laris nih br biar cek kilometer surat surat kaki kaki,b Second hand aircraft inspection services are selling well br To check kilometers documents and toe to toes,positive
@lukiabizar478,2024-01-08T06:24:10Z,2024-01-08T06:24:10Z,550.0,ayo mata najwa bedah semua isi kepala 3 capres debat gagas data yg tepat demokrasi penuh buka moga semua hadir ada,b Come on Najwa s eyes dissect all the contents of the heads of the 3 presidential candidates debate ideas and correct data This is a democracy full of openness Hopefully everyone can attend if it s held,positive
@adeputrisriyulianah676,2024-01-08T06:24:02Z,2024-01-08T06:24:02Z,0.0,anies anies,b Anies anies,neutral
@ameliafauziah3584,2024-01-08T06:23:56Z,2024-01-08T06:27:33Z,4.0,untuk pihak mata najwa bantu sampai aspirasi br debat capres cawapres alangkah lebih baik sistem nya ngobrol adu argumen struktur terlalu kaku tidak lihat cerdas cermat di batas waktu sangat singkat karna lihat sekali sistem debat masih kurang efektif kurang gali gagasan2 paslon2 agar masyarakat lebih nilai objektif argumen2 lontar para paslon,please help Mata Najwa to convey our aspirations br for the presidential and vice presidential debate it would be better to have a system like chatting and arguing without a structure that is too rigid so that it doesn t look like a quiz that is limited by a very short time because it is clear that this debate system is still less effective and the ideas of the candidate pairs are less explored so that the public can more objectively evaluate the arguments put forward by the candidate pairs,positive
@quertyy27,2024-01-08T06:23:11Z,2024-01-08T06:23:44Z,1.0,paslon bahas negara paslon malah kerja sama buat nyerang paslon kok gtu mana capres 01 mau data negara bongkar aduh klau bongkar bsa habis negara,The candidate pair has two national languages two other candidate pairs are actually working together to attack the second candidate pair why is that like that where is the 01 presidential candidate who wants the country s data to be dismantled again ouch if it is dismantled it could be the end of this country,negative
@sadiyahkhalimah8073,2024-01-08T06:23:10Z,2024-01-08T06:23:10Z,0.0,serius mbak yen ikut ganjar mahfud,b Is it serious that Ms Yeni is going to Ganjar Mahfud,negative
@ZidanDirga,2024-01-08T06:22:34Z,2024-01-08T06:53:12Z,0.0,klu undang najwa untuk debat anis unggul karna pintar cuman cerdas pak prabowo karna alam,b Klu was invited to Najwa Of course in the debate Anis is superior because he is smart but Mr Prabowo is the only smart one because he has experience,positive
@athosin7,2024-01-08T06:22:30Z,2024-01-08T06:22:30Z,1.0,paslon 01 ngomong dp 0 rupiah aja bohong warga jakarta sok2an ngomong rumah dinas buat tni polri,b Paslon 01 said that the deposit was only 0 rupiah lying to Jakarta residents pretending to talk about official residences for the TNI and POLRI,negative
@gunadi651,2024-01-08T06:22:03Z,2024-01-08T06:22:03Z,0.0,jujur kacang ijo eh bubur kacang ijo,b Honestly green beans eh green bean porridge,positive
@MuhamadAmran,2024-01-08T06:21:09Z,2024-01-08T06:21:09Z,1.0,score hasil debat tadi malam br br paslon 1 120 br paslon 2 200 br paslon 3 140 br br ini hasil test tensi darah nya msg2 capres br,b Score b Results of last night s debate b br br b Paslon 1 120 b br b Paslon 2 200 b br b Paslon 3 140 b br br b But here are the results of the blood pressure test for the presidential candidates b br,negative
@zaidanmufaddhal8123,2024-01-08T06:19:16Z,2024-01-08T06:19:29Z,0.0,href https www youtube com watch sbjsg3afx00 amp 12570 3 29 30 ngomong aja bapak rumit gimana jadi presiden lebih syulit wkwk,b a href Let s just say it s complicated how can being president be more difficult hahaha,positive
@fendy0123,2024-01-08T06:17:56Z,2024-01-08T06:17:56Z,1.0,cuman prabowo gak terima tanya jawab pas konferensi pers,b Only Prabowo didn t accept questions and answers at the press conference,positive
@BaldTip,2024-01-08T06:17:49Z,2024-01-08T06:17:49Z,1.0,only 6 million viewers that 39 under 3 from total populations not legit representative fake self claimed absolutely can not be drawn into the same scams href http anymore no anymore no more historical failure against failed ideology,b Only 6 million viewers that s under 3 from total populations Not a legit representative Fake self claimed Absolutely can not be drawn into the same scams a href more historical failure Against failed ideology,negative
@PutriRusli,2024-01-08T06:17:45Z,2024-01-08T06:17:45Z,1.0,beri contoh etik gak baik pak wowo emosiiiiii lagiiih,b The one who gives an example of ethics is not good sir wowoemosiiiiii again,negative
@nellyagustina1519,2024-01-08T06:17:11Z,2024-01-08T06:17:11Z,0.0,kalau dilihat2 waktu yg beri jawab tanggap tanya terlalu singkat gantung seluruh tahu tuju capres 1 terlalu serang sindir pribadi capres 2 ke capres no 3 tanggap lihat biasa tidak sindir punya dendam pribadi,If you look at the time given to answer or respond to the question it is too short and hanging you don t fully understand the purpose but presidential candidate 1 was too aggressive and made personal insinuations towards presidential candidate 2 while to presidential candidate number 3 his response seemed normal not sarcastic do you have a personal grudge,positive
@zempark1638,2024-01-08T06:17:06Z,2024-01-08T06:17:06Z,0.0,yg 2 mencari2 jelek pak prabowo nytanya yg capres yg udah kerja nyata apa pmi korea selatan all in prabowo,b The second one is looking for bad things about Mr Prabowo in fact the other presidential candidates have done any real work South Korean PMI all in Prabowo,negative
@Beshop-mm7km,2024-01-08T06:16:50Z,2024-01-08T06:16:50Z,0.0,ingat masalah penting presiden akan datang bisa korupsi hukum mati,b Remember the most important issue for the future president is whether corruption can be the death penalty,negative
@sririyadi7310,2024-01-08T06:16:13Z,2024-01-08T06:16:13Z,0.0,jelas banget wajah statementnya paslon no 1 selalu serang paslon no 2,b It s very clear from the face and statement of Candidate Candidate no 1 always attacks Candidate Candidate no 2,negative
@rozakmpot8393,2024-01-08T06:15:49Z,2024-01-08T06:15:49Z,0.0,gagas laksana awas banyak omong biasa yang banyak ingkar moga indonesia lebih maju,b Ideas must be implemented beware that those who talk a lot will usually be the ones who deny it so that Indonesia will be more advanced,neutral
@snhalimeh2109,2024-01-08T06:15:15Z,2024-01-08T06:15:15Z,0.0,all in prabwo,b All in prabwo,neutral
@Hnderika1213,2024-01-08T06:15:14Z,2024-01-08T06:15:14Z,1.0,teman hak pilih memang tak batas terapi realistis juga perlu luar debat capres malam janji visi misi paslon urut 1 ibu hamil dibri uang juta bangun 40 kota tara jakarta nya sangat tdak mungkin apalgi 40 kota tsb sngat tdk mngkin jadi krna utk pmngunan dlm waktu 3 5 thn sja tdk ckup kena dana bersih nya datang dri mana tdak perlu tanya lhat satu kota jakarta dlm kurun waktu masa jbatan beliau sbagai gubernur sja bnyak tdk selesai tidak sesuai so simple be smart pilih,b Friends the right to vote cannot be limited Realistic therapy is also necessary apart from last night s presidential candidate debate with the promise vision and mission of candidate pair 1 pregnant women will be given millions in money to build 40 cities equivalent to Jakarta etc it is still very impossible especially for those 40 cities it s very unlikely that this could happen because there s just not enough money for use in 3 5 YEARS especially regarding net funds etc where do they come from we don t need to ask any more just look at the city of Jakarta in the period of his tenure as governor there were so many incomplete and inappropriate so simple be smart in choosing,positive
@copabarbershop9590,2024-01-08T06:13:05Z,2024-01-08T06:13:05Z,2.0,makin yakin pilih mas anis,b More confident in choosing Mr Anis,positive
@animasianakdesain,2024-01-08T06:10:21Z,2024-01-08T06:10:21Z,1.0,nah gitu dong ambil amplop buka liat kamera jangan kaya debat cawapres kemaren mbaaaa,b Well that s it take an envelope and open it to see the camera don t be like the vice presidential debate yesterday sis,positive
@048_pristandhiniputririhan5,2024-01-08T06:09:34Z,2024-01-08T06:09:34Z,0.0,perlu banget ngobrol lebih lamaaa,b I really need to talk more,neutral
@freefireurang8910,2024-01-08T06:09:04Z,2024-01-08T06:09:04Z,0.0,orang awam klo obrol nya apa ada cuma prabowo,b I m a layman the only real talk is Prabowo,neutral
@akbarnurizki8539,2024-01-08T06:08:43Z,2024-01-08T06:08:43Z,1.0,dukung 01 satu emang sedikit batu susah banget jin,b supporter 01 one is a bit of a rock it s really hard to line it up,positive
