author,published_at,updated_at,like_count,text,label,sentiment
@absurdguy3496,2024-01-08T03:28:10Z,2024-01-08T03:28:10Z,1.0,"Kata pak anies waktu untuk berbicara di global juga 3 menitan, nah gimana pak prabowo ngomong klo pas debat aja susah menyampaikan gagasannya",b Mr Anies said the time to speak globally is also 3 minutes so how can Mr Prabowo speak if it s difficult to convey his ideas even during a debate,negative
@dafitindra5656,2024-01-08T03:27:37Z,2024-01-08T03:27:37Z,1.0,"Kalau bukan pak Anies aja... Mungkin udah di pidanakan itu si Wowo maen nuduh orang nyebar fitnah, bohongi rakyat dll. Pantes Tah negara ini kalau dipimpin orang macam dia???? Mau jd apa negara ini...",b If it wasn t Mr Anies Perhaps Wowo would have already been punished for accusing people of spreading slander lying to the people etc No wonder this country is led by someone like him What does this country want to become,negative
@najwavirall3521,2024-01-08T03:26:48Z,2024-01-08T03:26:48Z,0.0,"Sy kira harus di beri waktu yg lebih, penjelasan hanya sepotong2 jadi tidak tuntas, minimal 3/5menit",b I think you should have given more time the explanation is only piecemeal so it s not complete at least 3 5 minutes,neutral
@aisyah4910,2024-01-08T03:26:32Z,2024-01-08T03:26:32Z,4.0,Pak Anies Baswedan paling the best 👍🏻☝🏻🇮🇩,b Mr Anies Baswedan is the best,positive
@gheaghesty821,2024-01-08T03:24:49Z,2024-01-08T03:24:49Z,0.0,Jujur.... Pak Ganjar ok bgt perform nya.... mantap 👍👍👍🤟🤟,b Honestly Mr Ganjar s performance was really good great,positive
@MrThegreatestone,2024-01-08T03:23:31Z,2024-01-08T03:23:31Z,0.0,LIKE PRABOWO-GIBRAN ✌️✌️💙💙,b LIKE PRABOWO GIBRAN,positive
@abelcs6993,2024-01-08T03:23:29Z,2024-01-08T03:23:29Z,69.0,Jujur saja polpres tahun ini sangat seru krna sya tertarik ada pak anis yg bsa mencerdaskn,Honestly this year s presidential election is very exciting because I m interested in Mr Anis who can be intelligent,positive
@riri1584,2024-01-08T03:23:23Z,2024-01-08T03:23:23Z,1.0,Si Wowo emosian gimana mau jadi pemimpin<br>wuahahahahahahahah nguakak,b Wowo is emotional about how he wants to be a leader br wuahahahahahahahah lol,positive
@kekel6434,2024-01-08T03:22:47Z,2024-01-08T03:23:08Z,16.0,"Bongkar bongkar rahasia pertahanan demi kepentingan politik, untung pak prabowo tetap menjaga kerahasiaanya",exposing defense secrets for political purposes for Pak Prabowo to keep his secrets,negative
@nurprimamasido,2024-01-08T03:22:44Z,2024-01-08T03:22:44Z,102.0,"Puas dengan pak anies di debat kali ini.. Jelas, mantap, percaya diri.. membangkitkan rasa percaya diri saya sebagai warga negara indonesia.. yang ngomong omdo2 pasti tutup mata atas sepak terjang dan rekam jejak beliau.. <br><br>Pak prabowo banyak bermasalah karena harus mendukung pemerintahan yang sekarang. Sementara rakyat sudah muak dan capek dengan prestasi yang terlalu dilebih2kan.. padahal kita sama2 tau ..<br><br>Pak ganjar cukup bagus, tapi saya ada kekhawatiran beliau ngomong teoritis bagus tapi praktek nya kosong.. rekam jejak jawa tengah 10 tahun bisa kita lihat..",b Satisfied with Mr Anies in this debate Clear steady confident raises my self confidence as an Indonesian citizen Those who talk nonsense will definitely close their eyes to his actions and track record br br br Pak Prabowo has a lot of problems because he has to support the current government Meanwhile the people are sick and tired of achievements that are too exaggerated even though we both know br br Pak Gangar is quite good but I have concerns that he talks about good theory but his practice is empty Central Java s track record is 10 years we can see,positive
@idekreatif5435,2024-01-08T03:22:21Z,2024-01-08T03:22:21Z,1.0,Pak prabowo kebawa umur gagasannya masih seperti jaman dahulu,Mr Prabowo was brought to his old age his ideas are still like the old days,positive
@imam_gea0272,2024-01-08T03:22:00Z,2024-01-08T03:22:00Z,1.0,Amin1 wkwk,b Amen1 wkwkwk,neutral
@daengudial-makassary379,2024-01-08T03:21:53Z,2024-01-08T03:21:53Z,0.0,"Gak paslon, gak pendukung,, emang paling rese 02 ini 😂",b Not a candidate pair not a supporter 02 is really the most popular,positive
@febbywidiani1645,2024-01-08T03:21:07Z,2024-01-08T03:21:07Z,0.0,01. Di kendalikan bpk Izik <br>02. Di kendalikan bpk Owi<br>03. Di kendalikan ibu Ega,b 01 Controlled by Mr Izik br 02 Controlled by Mr Owi br 03 Controlled by Ega s mother,neutral
@ZainalAbidin-ln2ry,2024-01-08T03:20:46Z,2024-01-08T03:20:46Z,0.0,Yang rame  pendukungnya seret kluar tuh orrang rame,b The crowd of supporters drags people out,positive
@namadepan4108,2024-01-08T03:20:17Z,2024-01-08T03:20:17Z,0.0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=15398"">4:16:38</a> wkwkwk Nusron Wahid 😅",b a href wkwkwk Nusron Wahid,neutral
@kikibma2084,2024-01-08T03:19:55Z,2024-01-08T03:19:55Z,0.0,debat ya pasti ngomong ...... kalo gak ngomong pakek telepati......,If you re debating you ll definitely talk if you don t talk use telepathy,positive
@family_cat577,2024-01-08T03:19:49Z,2024-01-08T03:19:49Z,6.0,AYOLAH RAKYAT INDONESIA.... AMIN AJA,b COME ON INDONESIAN PEOPLE JUST AMEN,neutral
@lutfimaulidi09,2024-01-08T03:19:09Z,2024-01-08T03:19:09Z,3.0,Amin Amin Amin,Amen Amen Amen,neutral
@yogaraharja,2024-01-08T03:19:03Z,2024-01-08T03:19:03Z,0.0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=11820"">3:17:00</a> ini part paling favorit wkwkwk",b a href ini part paling favorit wkwkwk,neutral
@user-ns8we8jw6m,2024-01-08T03:18:38Z,2024-01-08T03:18:38Z,0.0,paansi tu yang pake jaket coklat. gajelas,That b paansi was wearing a brown jacket not clear,negative
@peterloei9223,2024-01-08T03:17:34Z,2024-01-08T03:17:34Z,0.0,"memang ga enak ya , acara debat capres tapi tidak seperti debat(di patahkan time limit,)ntn nya ga enak.. kok beda sama debat capres di AMRIK",b It s not good the presidential candidate debate event but it s not like a debate it breaks the time limit the event isn t good how come it s different from the presidential candidate debate at AMRIK,negative
@ebowindian,2024-01-08T03:16:00Z,2024-01-08T03:16:00Z,2.0,"tambah yakin dengan pak Ganjar pertanyaan dan jawaban nya sangat muda di cerna dan kongkrit, ini lah calon pemimpin negara 2024 pak ganjar jos pokoke 🇮🇩❤️",I m more confident with Mr Ganjar the questions and answers are very easy to digest and concrete this is the candidate for 2024 state leader Mr Ganjar Jos Principale,positive
@rsq7420,2024-01-08T03:15:40Z,2024-01-08T03:15:40Z,0.0,An*s cocoknya jadi dosen aja,b An s is only suitable to be a lecturer,neutral
@faldoyudantha,2024-01-08T03:15:14Z,2024-01-08T03:15:14Z,0.0,Usul debat di mata najwa di depan mahasiswa ya mba nana di kampus2,b Proposing a debate in Najwa s eyes in front of students Ms Nana on campus,neutral
@faturrossi3838,2024-01-08T03:14:54Z,2024-01-08T03:14:54Z,1.0,Wowok hnya bisa ngerakul oligarki😂😂,b Wow only oligarchs can get away with it,positive
@abelcs6993,2024-01-08T03:14:41Z,2024-01-08T03:14:41Z,1.0,"Mba nana,jngn kau buat debat terbuka lah.kasihan pak prabowo...pasti ga bsa dan tak bsa bantah krna pak anos bicara dngn data fakta,yg ada pak bowo kejang2x",B Nana don t make an open debate Poor Mr Prabowo you definitely can t and can t argue because Mr Anos speaks with factual data what Mr Bowo has is convulsing,negative
@kudakkodok9849,2024-01-08T03:14:38Z,2024-01-08T03:14:38Z,0.0,gagasan = menjatuhkan,b idea drop,negative
@rizaliyoenk9755,2024-01-08T03:14:35Z,2024-01-08T03:14:35Z,0.0,Bukan Prabowo yang saya kenal 10 tahun yg lalu...kali ini saya Pilih Anis,b Not the Prabowo I knew 10 years ago this time I choose Anis,neutral
@ummuarsy6947,2024-01-08T03:14:34Z,2024-01-08T03:14:34Z,0.0,"Yang pantas dan benar beretika itu adalah, yang tega mengkhianati itu baru benar etikanya. 😂😂😂😂😂",b The one who is fast and ethical is the one who dares to betray is the one who is ethical,positive
@adulkholixx6842,2024-01-08T03:14:33Z,2024-01-08T03:14:33Z,0.0,"pendukung yg dateng pada norak njir, knp yg dateng itu ga delegasi luar negri aja. atau mahasiswa ke gitu, daripada penonton bayaran kaya gitu, teriak teriak ga jelas",The supporters who came to the orphanage why wasn t it just foreign delegations who came or students like that rather than paid spectators like that shouting incoherently,positive
@Kytsuuu,2024-01-08T03:14:31Z,2024-01-08T03:14:31Z,3.0,didebat ini kayaknya pak Ganjar gantian yang MVP tapi gak wah banget sih<br>Anies ama prabowo soalnya malah ribut sendiri dan blunder sendiri njirr :v,This is being debated as if Mr Ganjar was the MVP but that s not really great because Anies and Prabowo are making a fuss of themselves and making their own blunders is ridiculous v,negative
@gakusahjeneng,2024-01-08T03:14:24Z,2024-01-08T03:14:24Z,2.0,Yang ngomongnya manis biasanya Bullshitt 😂,b Those who talk sweetly are usually Bullshit,negative
@mahklukmars7321,2024-01-08T03:14:10Z,2024-01-08T03:14:10Z,1.0,Anis blunder dikira alutsista kek beli di shopee gratis ongkir 2 hari langsung dateng,b Anis made a blunder thinking it was defense equipment I bought it on Shopee free shipping 2 days it arrived straight away,positive
@bayujokoardiawan9589,2024-01-08T03:13:39Z,2024-01-08T03:13:39Z,0.0,Bodo amat klo debat mau 10 kali pun tetap anis yg menang. Orang jago ngomong doang kok,It s really stupid that even if you debate 10 times Anies will still win People are just good at talking,positive
@ahmadsadanor3105,2024-01-08T03:13:32Z,2024-01-08T03:13:32Z,0.0,"Kalau boleh keluarin para pendukung yang dibelakang itu next debat, ganggu banget teriak-teriak ngk jelas panelis aja disitu atau para mahasiswa lah dan mahasiswa diberi kesempatan buat bertanya",b If I could remove the supporters at the back of the next debate it would be really disturbing if they were shouting and it wasn t clear whether the panelists were there or the students and the students were given the opportunity to ask questions,positive
@radiomusic4910,2024-01-08T03:13:14Z,2024-01-08T03:13:14Z,0.0,"Anies dibilang tidak memberi contoh yg baik tentang etik, justru menurut saya anies itu menjembatani masyarakat tentang mempertanyakan masalah etik prabowo n yg terbukti ditontonkan dimasyarakat kok sudah melanggar kode etik masih jln terus n kok bisa ya...???",It has been said that b Anies does not set a good example of ethics in fact in my opinion Anies is bridging the community to question Prabowo s ethical issues and what has been proven to be seen in the community how come he has violated the code of ethics and is still continuing how is that possible,negative
@febydsp2162,2024-01-08T03:12:35Z,2024-01-08T03:12:35Z,0.0,Ya saya setuju dgn 01 hrs trbuka lah pak wowo 01 tdk mnghasut tpi nyatanya sprti itu kami jdi tau mana capres yg memang patut kita pilih... dlu sya pro anda tpi stelah anda mnghinati kami maaf sya pilih 01,b Yes I agree with 01 you have to be open sir wowo 01 I m not instigating but in fact like that we know which presidential candidate we should choose at first I was pro you but after you insulted us I m sorry I chose 01,neutral
@jack05indonesia79,2024-01-08T03:12:19Z,2024-01-08T03:12:19Z,0.0,merdeka.. ganjar mahfud menang total,b independence reward Mahfud for total victory,positive
@salciaumary576,2024-01-08T03:12:06Z,2024-01-08T03:12:06Z,0.0,Ingin peluk pak prabowo. 😢❤❤❤,b I want to hug Mr Prabowo,positive
@Dancecompany123,2024-01-08T03:11:54Z,2024-01-08T03:11:54Z,1.0,WOY KEMAREN GIBRAN JUGA PARAH KE CAK IMIN GILIRAN DI GITUIN BALIK MALAH GAK TERIMA DASAR OON 02,b WOY YESTERDAY GIBRAN WAS ALSO SEVERE TO CAK IMIN S TURN IN THE GITUIN BEHIND EVEN DON T ACCEPT IT BASIC OON 02,neutral
@chalishnoer5038,2024-01-08T03:11:38Z,2024-01-08T03:11:38Z,0.0,setuju diskusi terbuka... gasskan,b agree to open discussion gass,positive
@faturrossi3838,2024-01-08T03:10:41Z,2024-01-08T03:10:41Z,0.0,Nikeel pak spa yg mengelolah kok ya sok kuat ngmongnya pak😂😂,Nickel sir who s managing it how come you re acting so strong sir,positive
@fendy0123,2024-01-08T03:09:36Z,2024-01-08T03:09:36Z,0.0,"Gila juga Anies. Baru pembukaan lgsg serang Prabowo. Jokowi juga diseret lagi hahaha. &quot;Menurut pak Jokowi, pak Menhan punya 300(?) Hektar tanah&quot;",b Anies is crazy too Just opened and immediately attacked Prabowo Jokowi was also dragged again hahaha According to Mr Jokowi the Minister of Defense owns 300 Hectares of land,negative
@salciaumary576,2024-01-08T03:08:55Z,2024-01-08T03:08:55Z,2.0,"Debat pertama, focus menjatuhkan, sampai paslon 3 ga di tanggapi. Wkwkwkwk pak anies punya dendam apa? Dari desember sampe debat hari ini menyerang 2 terus. Karna dia tau 2 ga pandai berbicara tapi pandai melakukan aksi. Untuk pendukung nya jgn ngamuk ya kl saya ngomong apa adanya. Dia dibutakan ingin menang, sampai gapunya etika menjatuhkan orang yg udah support dia dari dia cuma jd anggota partai.",b The first debate focused on bringing down until candidate pair 3 didn t respond Wow what kind of grudge does Mr Anies have From December until today s debate 2 attacks continued Because he knows that he s not good at talking but he s good at taking action For the supporters don t get angry if I say what it is He was blinded by wanting to win to the point where he had no ethics in bringing down people who had supported him from just being a party member,positive
@nurmalapusfitasari3286,2024-01-08T03:08:34Z,2024-01-08T03:08:34Z,1.0,"Menteri Pertahanan punya 340 hektar tanah, emang udah dari kakek moyangnya tajir, udah jadi kaum elite daridulu.. kagak KPR rumah kayak kaum2 grassroot kayak orang Indonesia saat ini.. termasuk paslon 1 dan 3.. makanya pilih presiden yang tau caranya muter duit, biar Indonesia yg kaya SDA, beneran juga kaya SDM-nya.. butuh dari sekedar mulut dan omongan yang suka menyudutkan lawan buat ambisi jadi presiden",b The Minister of Defense has 340 hectares of land he has been rich since his ancestors he has been among the elite for a long time he doesn t have a mortgage on his house like the grassroot people like today s Indonesians including candidate pairs 1 and 3 that s why he chooses a president who knows how to play money so that Indonesia which is rich in natural resources is really also rich in human resources it needs more than just mouth and talk that likes to corner opponents for its ambition to become president,positive
@LordZlatan-zz7uw,2024-01-08T03:08:27Z,2024-01-08T03:08:27Z,0.0,"Ganjar tidak bakal ngutang, karena udah disiapin pulau untuk dijual😂",Ganjar can t go into debt because the island has already been prepared for sale,negative
@simisimiyeye,2024-01-08T03:07:35Z,2024-01-08T03:07:35Z,0.0,Full ketawa,b Full laugh,positive
@inyong532,2024-01-08T03:07:34Z,2024-01-08T03:07:34Z,0.0,"konsep debat sangat tdk mencerminkan debat capres, tp ky debat warung kopi, apalagi momen serang pribadi dg cara nyinyir, kasar dan brutal",The concept of the debate really doesn t reflect the presidential candidate debate but it s like a coffee shop debate especially a moment of personal attack in a sarcastic rude and brutal way,negative
@elyelysa5799,2024-01-08T03:07:25Z,2024-01-08T03:07:25Z,0.0,Yg hasud menghasud  sp yah😂 yg ambisi jg sp ya😂kyk omo omo,b Those who are ambitious are also ambitious omo omo,positive
@izzatiputri868,2024-01-08T03:06:36Z,2024-01-08T03:06:36Z,0.0,"MIRISS, gaza di jadiin bahan politik",MARISA Gaza is being used as political material,neutral
@lailatulumroh6561,2024-01-08T03:06:03Z,2024-01-08T03:06:03Z,0.0,"Sumber daya alam juga punya hak, dari kemarin mengunggul unggulkan SDA kita, sampai lupa bagaimana menjaga alam agar tidak dieksploitasi habis habisan. Siapapun pemimpinnya semoga bangsaku tetap satu dan damai selalu",b Natural resources also have rights from yesterday we prioritized our natural resources until we forgot how to protect nature so that it is not completely exploited Whoever the leader is may my nation remain united and always peaceful,positive
@idekreatif5435,2024-01-08T03:06:00Z,2024-01-08T03:06:00Z,0.0,Paslon ketiga bgarep dapet dukungan anak muda. Pake bomber segala,The third candidate pair hopes to get the support of young people Wear all the bombers,positive
@jamiyatulkhoirot6548,2024-01-08T03:05:24Z,2024-01-08T03:05:24Z,1.0,Setuju capres di mata najwa,b Agree with the presidential candidate in Najwa s eyes,positive
@Cover-mr8qb,2024-01-08T03:05:13Z,2024-01-08T03:05:13Z,0.0,"Prabowo &quot;jangan ambisi jadi presiden&quot; , yg 3/4 kali nyalonin siapa pak? Jadi siapa yg ambisi?",b Prabowo don t have ambitions to be president who was the candidate 3 4 of the time sir So who has the ambition,neutral
@1inull96,2024-01-08T03:04:47Z,2024-01-08T03:04:47Z,5.0,"Kalau ngebahas pertahanan,<br>Gw gak peduli dg debat capres ini, cuma perkara rohingya aja mereka gagal😒",If we re discussing defense I don t care about the presidential candidate debate they just failed on the Rohingya issue,positive
@user-xw9mw5ex9y,2024-01-08T03:04:24Z,2024-01-08T03:04:24Z,0.0,Amerika mana nih Amerika... Mari jaga kawal pemilu kali ini agar kemenangan murni rakyat Indonesia dan para ulama didapatkan.,b Where is America America Let s guard the election this time so that the Indonesian people and the ulama will have a pure victory,neutral
@WijiLestari-ox7zx,2024-01-08T03:04:22Z,2024-01-08T03:04:22Z,0.0,Aq lht wajah akung wowo kok g tega ya😢duh gmn prasaan klrg beliau klihatan capek n krg ngrti materi debat mlm ini,b I look at my baby s face wow how come I can t bear it how do I feel when he looks tired and he doesn t understand the topic of tonight s debate,positive
@nipisco2707,2024-01-08T03:04:20Z,2024-01-08T03:21:51Z,0.0,"Saya tidak setuju dengan statement bpk 02 kalau bilang GAZA LEMAH, mereka itu diserang bukan cuma israel, tapi israel yang didukung penuh US dan sekutunya dari sisi alat perang dan teknologinya belum dari politik luar negeri nya.<br>Sedangkan Palestina berjuang puluhan tahun dengan sangat minim bantuan.<br>Apa mereka tidak kuat atau Lemah?<br>02 ini mendukung palestina atau tidak? Atau cuma wacana.",b I don t agree with BPK 02 s statement when he says that GAZA is WEAK they are being attacked not only by Israel but by Israel which is fully supported by the US and its allies in terms of war equipment and technology not yet in terms of foreign policy br Meanwhile Palestine has been fighting for decades with very minimal assistance br Are they not strong or weak br 02 Do they support Palestine or not Or just discourse,negative
@vitriadiwa9256,2024-01-08T03:03:56Z,2024-01-08T03:03:56Z,0.0,"Sepertinya mereka ketakutan, karna dari awal sudah main serang p prabowo saja, apalagi anis, mungkin begitu cara dia berterimakasih dg p Prabowo.. tenang p Prabowo, Anda pasti menang..",b It looks like they re scared because from the start they ve been playing at attacking Prabowo let alone Anis maybe that s how he thanked Prabowo calm down Prabowo you ll definitely win,positive
@hermanfirmanto2726,2024-01-08T03:03:56Z,2024-01-08T03:03:56Z,0.0,Murni hanya  liat debat dah jelas piihan antara 1 atau 3,Purely just look at the debate and clearly the choice between 1 or 3,positive
@lalukholillurrahman9052,2024-01-08T03:03:08Z,2024-01-08T03:03:08Z,0.0,prabowoo,b prabowo,neutral
@dewidewi9318,2024-01-08T03:02:42Z,2024-01-08T03:02:42Z,0.0,Pak Probowo minta dikasihanny gitu ya mbk Nana .,Mr Prabowo asks for mercy Miss Nana,positive
@kiyowo21,2024-01-08T03:02:38Z,2024-01-08T03:02:38Z,1.0,"2.05.21 pak anies mengajak melibatkan semua unsur yg terbiasa didalam menyusun ancaman tantangan organisasi, sehingga penataan badan2 bukan semata-mata karena selera presiden tapi karena merespon ancaman itu,, sedangkan pak ganjar merasa si paling tau, dan pengalaman sehingga gak perlu melibatkan lagi org yg kompeten, wahhh ini redfleg siii menurut ku",b 2 05 21 Pak Anies invites all elements who are accustomed to being involved in formulating threats to organizational challenges so that the organization of the bodies is not solely based on the president s tastes but because it responds to the threat while Pak Gangar feels that he knows best and has experience so there is no need to involve again a competent person wow this is really redfleg in my opinion,positive
@muhammadridhoyahya5245,2024-01-08T03:02:20Z,2024-01-08T03:02:20Z,0.0,"Gimana bila presiden gk punya etik, malah melanggar etik dalam prosesnya",What if the president has no ethics instead he violates ethics in the process,negative
@user-rj8nb1ze3g,2024-01-08T03:02:05Z,2024-01-08T03:02:05Z,0.0,Cabe mahal pak coba deh rasain beli kepasar @prabowo,b Chilli are expensive sir try buying them at the market,neutral
@ferrysultan6029,2024-01-08T03:01:58Z,2024-01-08T03:01:58Z,0.0,Insya  Allah paslon No.1 menang satu putaran asal jangan ada kecurangan atau manipulasi data. 😇,b God willing candidate pair No 1 wins one round as long as there is no cheating or data manipulation,negative
@gueFarez,2024-01-08T03:01:21Z,2024-01-08T03:01:21Z,0.0,luaar biasa komitemen pak Anies untuk menjunjung tinggi etika dimana pun dan kapan pun.,Mr Anies commitment to upholding high ethics wherever and whenever is extraordinary,positive
@ellanalana1997,2024-01-08T03:00:35Z,2024-01-08T03:00:35Z,0.0,Sayalagi nonton diturki❤❤❤,Bayalangu watching in T rkiye,neutral
@fitriaisyahsholehahaisya-kj1ng,2024-01-08T03:00:27Z,2024-01-08T03:00:27Z,27.0,"Saya pribadi sudah percaya bahwa pak Anies Rasyid Baswedan untuk memimpin dan memperbaiki Indonesia yang lebih baik,,bravo pak Anies dari segi apapun ❤",b I personally believe that Mr Anies Rasyid Baswedan will lead and improve a better Indonesia bravo Mr Anies in every aspect,positive
@66edit98,2024-01-08T03:00:22Z,2024-01-08T03:00:22Z,0.0,"Pertahanan negara adalah hal yang sensitive &quot;RAHASIA NEGARA&quot; tidak bisa dibuka didepan umum.jika calon pemimpin tidak paham akan hal itu,bagaimana ingin mengurus negara",b State defense is a sensitive matter STATE SECRETS cannot be opened in public If the prospective leader does not understand this how will he manage the country,positive
@laraskey3403,2024-01-08T02:59:44Z,2024-01-08T03:02:25Z,0.0,"PILIHAN KAMI SEKELUARGA CERDAS, TULUS &amp; MEMBANGGAKAN.<br>HARAPAN KAMI TERBENTANG TINGGI BERSAMAMU BAPAK ANIES RASYID BASWEDAN ❤",b OUR CHOICE AS A FAMILY IS SMART SINCERE PROUD br OUR HOPES RUN HIGH WITH YOU MR ANIES RASYID BASWEDAN,positive
@arimirna6431,2024-01-08T02:59:25Z,2024-01-08T02:59:25Z,0.0,Prabowo Kena ulti ganjar,b Prabowo Gets Ultimate Reward,positive
@anisanurul7202,2024-01-08T02:59:04Z,2024-01-08T02:59:04Z,1.0,jujur pak gancar jawabannya keren,b honestly sir the answer is cool,positive
@thelastzurriya6693,2024-01-08T02:58:50Z,2024-01-08T02:58:50Z,0.0,Please Welcome &#39; Anies Baswedan - Muhaimin iskandar  The President-Vice President indonesian periodes 2024-2029,b Please Welcome Anies Baswedan Muhaimin Iskandar The President Vice President Indonesian period 2024 2029,positive
@leehyebye1699,2024-01-08T02:57:50Z,2024-01-08T02:57:50Z,1.0,"saya kaget, Prabowo yang mau menjadikan indonesia macan asia justru ditangan Prabowo saat jd menhan peringkat militer malah turun, kayak antara janji dengan kerjanya lain, kecewa",b I m shocked Prabowo who wanted to make Indonesia an Asian tiger actually in Prabowo s hands when he became defense minister his military ranking actually dropped as if he was between promises and other work disappointed,negative
@meongclub4535,2024-01-08T02:57:03Z,2024-01-08T02:57:03Z,0.0,Saya setuju 01 adalah boneka surya paloh,b I agree 01 is a surya paloh doll,positive
@dewidewi9318,2024-01-08T02:56:45Z,2024-01-08T02:56:45Z,0.0,Setuju,b Agree,positive
@nanadharmono9653,2024-01-08T02:56:17Z,2024-01-08T02:56:17Z,1.0,"Anies hanya pintar bicara tapi cara bicara Anies hanya bisa dimengerti oleh orang2 yg lulus Sma dan keatas tapi bagi orang2 yg hanya selevel SMP kebawah tidak akan mengerti cara bicara Anies beda dengan Gibran cara bicaranya merakyat mudah dimengerti oleh orang2 yg selevel SD,<a href=""http://sma.university/"">SMA.UNIversity</a> jadi yg pasti menang Prabowo Gibran.<br>Prabowo pasti jadi presiden selama 2th,lalu Prabowo meninggal dan  diganti kan oleh Gibran satrio piningit jadi presiden selama 2 periode dan Indonesia pasti makmur sejahtera dibawah pemerintahan Presiden Gibran.Ramalan saya tidak pernah meleset pasti tepat",b Anies is only good at talking but Anies way of speaking can only be understood by people who have graduated from high school and above but people who are only at junior high school level and below will not understand Anies way of speaking which is different from Gibran His way of speaking is popular easy for people at elementary school level to understand a href so Prabowo Gibran will definitely win br Prabowo will definitely be president for 2 years then Prabowo will die and be replaced by Gibran Satrio Piningit to be president for as long as 2 periods and Indonesia will definitely be prosperous under the government of President Gibran My predictions are never wrong they are definitely right,positive
@slbnsrisoedewi5687,2024-01-08T02:56:07Z,2024-01-08T02:56:07Z,1.0,HIDUP PRABOWO,b PRABOWO S LIFE,neutral
@muhamadikbal7800,2024-01-08T02:55:16Z,2024-01-08T02:55:16Z,0.0,"Prabowo so asik banget sama ganjar, pengen nyari temen 🤣",b Prabowo is really cool with rewards wants to make friends,positive
@dimazhadi9649,2024-01-08T02:54:28Z,2024-01-08T02:54:28Z,0.0,masalah kesejahteraane guru di madrasah swasta dong di bahas,b We will discuss the welfare issue of teachers in private madrasas,neutral
@zulmaudihadi5462,2024-01-08T02:54:19Z,2024-01-08T02:54:19Z,0.0,Mantap 01 insya Allah menang 1 putaran,b Great 01 God willing win 1 round,positive
@ighodwiag2785,2024-01-08T02:53:48Z,2024-01-08T02:53:48Z,1.0,Bu Najwa tolong sampaikan ke pak Anis. Hati hati hisab nya berat,b Bu Najwa please pass it on to Mr Anis Be careful it s heavy,positive
@user-sl7jd7ev1r,2024-01-08T02:53:17Z,2024-01-08T02:53:17Z,0.0,Anies forever,b Anies forever,neutral
@wulanminasun2870,2024-01-08T02:53:05Z,2024-01-08T02:53:05Z,2.0,"Ya allah sampai hati pak anis begitu tega kepada pak Prabowo, padahal jasa pak Prabowo sangat banyak di hidupmu pak",Oh my God Mr Anies is so heartless towards Mr Prabowo even though Mr Prabowo s services have been so much in your life sir,negative
@BANG_FELIX28,2024-01-08T02:52:16Z,2024-01-08T02:52:16Z,0.0,kebanyakan rumus Anis kon,b most of Anis con formulas,neutral
@delisaofficial6621,2024-01-08T02:51:48Z,2024-01-08T02:51:48Z,0.0,🤟🤟🤟,b,neutral
@hermanfirmanto2726,2024-01-08T02:51:42Z,2024-01-08T02:51:42Z,1.0,"Yuk warga online pd jujur deh kalau hanya liat debat2 yg dah d lalui,masa sih msh pd milih pemimpin yg &quot;itu&quot;.pasti dah tau lah siapa yg maksud,yuk ahh jngan yg terburuk berkuasa",Come on online citizens be honest if you only look at the debates that have been going through you still have to choose that leader You definitely know who you mean come on don t let the worst one come to power,positive
@feodor31,2024-01-08T02:50:22Z,2024-01-08T02:50:22Z,1.0,"sy termasuk yang nonton streamming di channel najwa, kalo boleh menyarankan ada semacam statistik korelasi dan koherensi antara essensi pertanyaan terhadap essensi jawaban yang disampaikan oleh masing masing paslon dalam bentuk prosentase, biar secara objektif dan terukur dapat menunjukkan mana paslon yang lebih berbobot, karena tiap paslon tentu tidak sendiri, ada tim besar dibelakangnya sehingga seharusnya komprehensivitas terhadap isu isu secara rhetorik dapat diukur, dan ini belum ada di channel manapun",b sy including those who watch streaming on the Najwa channel if I may suggest there is some kind of statistical correlation and coherence between the essence of the questions and the essence of the answers submitted by each candidate pair in the form of a percentage so that objectively and measurably it can show which candidate pair has more weight because Each candidate pair is certainly not alone there is a big team behind it so the comprehensiveness of the issues rhetorically can be measured and this is not yet available on any channel,positive
@paniangelina,2024-01-08T02:49:39Z,2024-01-08T02:49:39Z,1.0,Setuju banget deh  di mata Nazwa ajh keknya lebih leluasa juga untuk berbicara,b I really agree in Nazwa s eyes it seems like she has more freedom to talk,positive
@firafr1127,2024-01-08T02:49:36Z,2024-01-08T02:49:36Z,1.0,TETAP PAK PRABOWO DI ERAA GEMPURANN COMENTAN HATE BUAT BELIAU DI VIDEO INI,b KEEP PAK PRABOWO IN THE ERA GEMPURANN HATE COMMENTS FOR HIM IN THIS VIDEO,negative
@agustikadhiasichtiari110,2024-01-08T02:49:12Z,2024-01-08T02:49:12Z,21.0,"01 ambisius bgt gilak, gila pangkat kah?😂<br>02 masih agak pasif, tp siapa yg ga gedeg disudutin mulu yak😂<br>03 kaya yg iya aja, pdhl mimpin jateng aja masih byk yg kelewat.<br><br>Jd bingung pilih siapa😭",b 01 is really crazy ambitious are you crazy about your rank br 02 still a bit passive but whoever isn t big is always cornered right br 03 like those who are even if you lead Central Java there are still a lot of things that are too much br br So confused about who to choose,negative
